N,Type,DecompMethod,StageIndex,TotalStages,KernelType,ConfigFile,Length,Factors,WGS,TPT,ExtraOpts,ConfigLine,HashKey
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=32, half_lds=True, runtime_compile=True),",8d707b65c16b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=32, flavour='wide', runtime_compile=True),",0d3f5ca89125
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=32, runtime_compile=True),",654c8f97cc05
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=32, half_lds=True, runtime_compile=True),",2d52dd808cfe
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=32, flavour='wide', runtime_compile=True),",cc789d06e0d1
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=32, runtime_compile=True),",8f137d0ec7ff
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=32, half_lds=True, runtime_compile=True),",49c6a5e6fe17
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,32,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=32, flavour='wide', runtime_compile=True),",409d95874d85
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=64, runtime_compile=True),",08b645407358
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=64, half_lds=True, runtime_compile=True),",e52ffbf3d87c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=64, flavour='wide', runtime_compile=True),",e1975e39dda7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=64, runtime_compile=True),",e51ced674e44
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=64, half_lds=True, runtime_compile=True),",bf036c1aa77d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=64, flavour='wide', runtime_compile=True),",3968a55f8642
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=64, runtime_compile=True),",ea514cf43bd4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=64, half_lds=True, runtime_compile=True),",4c37b6cb16c9
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=64, flavour='wide', runtime_compile=True),",cc620e62d5b6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=64, runtime_compile=True),",3500c82cb983
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=64, half_lds=True, runtime_compile=True),",03c0bb31f63e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,64,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=64, flavour='wide', runtime_compile=True),",c1e63959693a
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=128, runtime_compile=True),",6c894bdeb3da
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=128, half_lds=True, runtime_compile=True),",94ff78674202
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=128, flavour='wide', runtime_compile=True),",c99d53fd1d3b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=128, runtime_compile=True),",4ca7fca4a1c1
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=128, half_lds=True, runtime_compile=True),",d44f5986b041
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=128, flavour='wide', runtime_compile=True),",edbdbb168f99
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=128, runtime_compile=True),",e743e56578d8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=128, half_lds=True, runtime_compile=True),",412644fc8747
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=128, flavour='wide', runtime_compile=True),",a79c9d724f76
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=128, runtime_compile=True),",33dcaebc616c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=128, half_lds=True, runtime_compile=True),",624c6014fbc7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=1024, threads_per_transform=128, flavour='wide', runtime_compile=True),",9d966d9379e8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,256,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=256, runtime_compile=True),",fd427f300d3f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[8, 8, 4]",1024,256,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[8, 8, 4], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=1024, threads_per_transform=256, half_lds=True, runtime_compile=True),",25f55d1be278
